name,city,region
San Jose,BOSTON,REGION XI (Davao Region)
Sibajay,BOSTON,REGION XI (Davao Region)
Carmen,BOSTON,REGION XI (Davao Region)
Simulao,BOSTON,REGION XI (Davao Region)
Alvar,CARAGA,REGION XI (Davao Region)
Caningag,CARAGA,REGION XI (Davao Region)
Don Leon Balante,CARAGA,REGION XI (Davao Region)
Lamiawan,CARAGA,REGION XI (Davao Region)
Manorigao,CARAGA,REGION XI (Davao Region)
Mercedes,CARAGA,REGION XI (Davao Region)
Palma Gil,CARAGA,REGION XI (Davao Region)
Pichon,CARAGA,REGION XI (Davao Region)
Poblacion,CARAGA,REGION XI (Davao Region)
San Antonio,CARAGA,REGION XI (Davao Region)
San Jose,CARAGA,REGION XI (Davao Region)
San Luis,CARAGA,REGION XI (Davao Region)
San Miguel,CARAGA,REGION XI (Davao Region)
San Pedro,CARAGA,REGION XI (Davao Region)
Santa Fe,CARAGA,REGION XI (Davao Region)
Santiago,CARAGA,REGION XI (Davao Region)
Sobrecarey,CARAGA,REGION XI (Davao Region)
Abijod,CATEEL,REGION XI (Davao Region)
Alegria,CATEEL,REGION XI (Davao Region)
Aliwagwag,CATEEL,REGION XI (Davao Region)
Aragon,CATEEL,REGION XI (Davao Region)
Baybay,CATEEL,REGION XI (Davao Region)
Maglahus,CATEEL,REGION XI (Davao Region)
Mainit,CATEEL,REGION XI (Davao Region)
Malibago,CATEEL,REGION XI (Davao Region)
San Alfonso,CATEEL,REGION XI (Davao Region)
San Antonio,CATEEL,REGION XI (Davao Region)
San Miguel,CATEEL,REGION XI (Davao Region)
San Rafael,CATEEL,REGION XI (Davao Region)
San Vicente,CATEEL,REGION XI (Davao Region)
Santa Filomena,CATEEL,REGION XI (Davao Region)
Taytayan,CATEEL,REGION XI (Davao Region)
Poblacion,CATEEL,REGION XI (Davao Region)
Anitap,GOVERNOR GENEROSO,REGION XI (Davao Region)
Manuel Roxas,GOVERNOR GENEROSO,REGION XI (Davao Region)
Don Aurelio Chicote,GOVERNOR GENEROSO,REGION XI (Davao Region)
Lavigan,GOVERNOR GENEROSO,REGION XI (Davao Region)
Luzon,GOVERNOR GENEROSO,REGION XI (Davao Region)
Magdug,GOVERNOR GENEROSO,REGION XI (Davao Region)
Monserrat,GOVERNOR GENEROSO,REGION XI (Davao Region)
Nangan,GOVERNOR GENEROSO,REGION XI (Davao Region)
Oregon,GOVERNOR GENEROSO,REGION XI (Davao Region)
Poblacion,GOVERNOR GENEROSO,REGION XI (Davao Region)
Pundaguitan,GOVERNOR GENEROSO,REGION XI (Davao Region)
Sergio Osmeña,GOVERNOR GENEROSO,REGION XI (Davao Region)
Surop,GOVERNOR GENEROSO,REGION XI (Davao Region)
Tagabebe,GOVERNOR GENEROSO,REGION XI (Davao Region)
Tamban,GOVERNOR GENEROSO,REGION XI (Davao Region)
Tandang Sora,GOVERNOR GENEROSO,REGION XI (Davao Region)
Tibanban,GOVERNOR GENEROSO,REGION XI (Davao Region)
Tiblawan,GOVERNOR GENEROSO,REGION XI (Davao Region)
Upper Tibanban,GOVERNOR GENEROSO,REGION XI (Davao Region)
Crispin Dela Cruz,GOVERNOR GENEROSO,REGION XI (Davao Region)
Bagumbayan,LUPON,REGION XI (Davao Region)
Cabadiangan,LUPON,REGION XI (Davao Region)
Calapagan,LUPON,REGION XI (Davao Region)
Cocornon,LUPON,REGION XI (Davao Region)
Corporacion,LUPON,REGION XI (Davao Region)
Don Mariano Marcos,LUPON,REGION XI (Davao Region)
Ilangay,LUPON,REGION XI (Davao Region)
Langka,LUPON,REGION XI (Davao Region)
Lantawan,LUPON,REGION XI (Davao Region)
Limbahan,LUPON,REGION XI (Davao Region)
Macangao,LUPON,REGION XI (Davao Region)
Magsaysay,LUPON,REGION XI (Davao Region)
Mahayahay,LUPON,REGION XI (Davao Region)
Maragatas,LUPON,REGION XI (Davao Region)
Marayag,LUPON,REGION XI (Davao Region)
New Visayas,LUPON,REGION XI (Davao Region)
Poblacion,LUPON,REGION XI (Davao Region)
San Isidro,LUPON,REGION XI (Davao Region)
San Jose,LUPON,REGION XI (Davao Region)
Tagboa,LUPON,REGION XI (Davao Region)
Tagugpo,LUPON,REGION XI (Davao Region)
Capasnan,MANAY,REGION XI (Davao Region)
Cayawan,MANAY,REGION XI (Davao Region)
Central (Pob.),MANAY,REGION XI (Davao Region)
Concepcion,MANAY,REGION XI (Davao Region)
Del Pilar,MANAY,REGION XI (Davao Region)
Guza,MANAY,REGION XI (Davao Region)
Holy Cross,MANAY,REGION XI (Davao Region)
Mabini,MANAY,REGION XI (Davao Region)
Manreza,MANAY,REGION XI (Davao Region)
Old Macopa,MANAY,REGION XI (Davao Region)
Rizal,MANAY,REGION XI (Davao Region)
San Fermin,MANAY,REGION XI (Davao Region)
San Ignacio,MANAY,REGION XI (Davao Region)
San Isidro,MANAY,REGION XI (Davao Region)
New Taokanga,MANAY,REGION XI (Davao Region)
Zaragosa,MANAY,REGION XI (Davao Region)
Lambog,MANAY,REGION XI (Davao Region)
Badas,CITY OF MATI (Capital),REGION XI (Davao Region)
Bobon,CITY OF MATI (Capital),REGION XI (Davao Region)
Buso,CITY OF MATI (Capital),REGION XI (Davao Region)
Cabuaya,CITY OF MATI (Capital),REGION XI (Davao Region)
Central (Pob.),CITY OF MATI (Capital),REGION XI (Davao Region)
Culian,CITY OF MATI (Capital),REGION XI (Davao Region)
Dahican,CITY OF MATI (Capital),REGION XI (Davao Region)
Danao,CITY OF MATI (Capital),REGION XI (Davao Region)
Dawan,CITY OF MATI (Capital),REGION XI (Davao Region)
Don Enrique Lopez,CITY OF MATI (Capital),REGION XI (Davao Region)
Don Martin Marundan,CITY OF MATI (Capital),REGION XI (Davao Region)
"Don Salvador Lopez, Sr.",CITY OF MATI (Capital),REGION XI (Davao Region)
Langka,CITY OF MATI (Capital),REGION XI (Davao Region)
Lawigan,CITY OF MATI (Capital),REGION XI (Davao Region)
Libudon,CITY OF MATI (Capital),REGION XI (Davao Region)
Luban,CITY OF MATI (Capital),REGION XI (Davao Region)
Macambol,CITY OF MATI (Capital),REGION XI (Davao Region)
Mamali,CITY OF MATI (Capital),REGION XI (Davao Region)
Matiao,CITY OF MATI (Capital),REGION XI (Davao Region)
Mayo,CITY OF MATI (Capital),REGION XI (Davao Region)
Sainz,CITY OF MATI (Capital),REGION XI (Davao Region)
Sanghay,CITY OF MATI (Capital),REGION XI (Davao Region)
Tagabakid,CITY OF MATI (Capital),REGION XI (Davao Region)
Tagbinonga,CITY OF MATI (Capital),REGION XI (Davao Region)
Taguibo,CITY OF MATI (Capital),REGION XI (Davao Region)
Tamisan,CITY OF MATI (Capital),REGION XI (Davao Region)
Baon,SAN ISIDRO,REGION XI (Davao Region)
Bitaogan,SAN ISIDRO,REGION XI (Davao Region)
Cambaleon,SAN ISIDRO,REGION XI (Davao Region)
Dugmanon,SAN ISIDRO,REGION XI (Davao Region)
Iba,SAN ISIDRO,REGION XI (Davao Region)
La Union,SAN ISIDRO,REGION XI (Davao Region)
Lapu-lapu,SAN ISIDRO,REGION XI (Davao Region)
Maag,SAN ISIDRO,REGION XI (Davao Region)
Manikling,SAN ISIDRO,REGION XI (Davao Region)
Maputi,SAN ISIDRO,REGION XI (Davao Region)
Batobato (Pob.),SAN ISIDRO,REGION XI (Davao Region)
San Miguel,SAN ISIDRO,REGION XI (Davao Region)
San Roque,SAN ISIDRO,REGION XI (Davao Region)
Santo Rosario,SAN ISIDRO,REGION XI (Davao Region)
Sudlon,SAN ISIDRO,REGION XI (Davao Region)
Talisay,SAN ISIDRO,REGION XI (Davao Region)
Cabagayan,TARRAGONA,REGION XI (Davao Region)
Central (Pob.),TARRAGONA,REGION XI (Davao Region)
Dadong,TARRAGONA,REGION XI (Davao Region)
Jovellar,TARRAGONA,REGION XI (Davao Region)
Limot,TARRAGONA,REGION XI (Davao Region)
Lucatan,TARRAGONA,REGION XI (Davao Region)
Maganda,TARRAGONA,REGION XI (Davao Region)
Ompao,TARRAGONA,REGION XI (Davao Region)
Tomoaong,TARRAGONA,REGION XI (Davao Region)
Tubaon,TARRAGONA,REGION XI (Davao Region)
Bagongon,COMPOSTELA,REGION XI (Davao Region)
Gabi,COMPOSTELA,REGION XI (Davao Region)
Lagab,COMPOSTELA,REGION XI (Davao Region)
Mangayon,COMPOSTELA,REGION XI (Davao Region)
Mapaca,COMPOSTELA,REGION XI (Davao Region)
Maparat,COMPOSTELA,REGION XI (Davao Region)
New Alegria,COMPOSTELA,REGION XI (Davao Region)
Ngan,COMPOSTELA,REGION XI (Davao Region)
Osme?a,COMPOSTELA,REGION XI (Davao Region)
Panansalan,COMPOSTELA,REGION XI (Davao Region)
Poblacion,COMPOSTELA,REGION XI (Davao Region)
San Jose,COMPOSTELA,REGION XI (Davao Region)
San Miguel,COMPOSTELA,REGION XI (Davao Region)
Siocon,COMPOSTELA,REGION XI (Davao Region)
Tamia,COMPOSTELA,REGION XI (Davao Region)
Aurora,COMPOSTELA,REGION XI (Davao Region)
Binancian,ASUNCION (SAUG),REGION XI (Davao Region)
Buan,ASUNCION (SAUG),REGION XI (Davao Region)
Buclad,ASUNCION (SAUG),REGION XI (Davao Region)
Cabaywa,ASUNCION (SAUG),REGION XI (Davao Region)
Camansa,ASUNCION (SAUG),REGION XI (Davao Region)
Camoning,ASUNCION (SAUG),REGION XI (Davao Region)
Canatan,ASUNCION (SAUG),REGION XI (Davao Region)
Concepcion,ASUNCION (SAUG),REGION XI (Davao Region)
Do?a Andrea,ASUNCION (SAUG),REGION XI (Davao Region)
Magatos,ASUNCION (SAUG),REGION XI (Davao Region)
Napungas,ASUNCION (SAUG),REGION XI (Davao Region)
New Bantayan,ASUNCION (SAUG),REGION XI (Davao Region)
New Santiago,ASUNCION (SAUG),REGION XI (Davao Region)
Pamacaun,ASUNCION (SAUG),REGION XI (Davao Region)
Cambanogoy (Pob.),ASUNCION (SAUG),REGION XI (Davao Region)
Sagayen,ASUNCION (SAUG),REGION XI (Davao Region)
San Vicente,ASUNCION (SAUG),REGION XI (Davao Region)
Santa Filomena,ASUNCION (SAUG),REGION XI (Davao Region)
Sonlon,ASUNCION (SAUG),REGION XI (Davao Region)
New Loon,ASUNCION (SAUG),REGION XI (Davao Region)
Alegre,BANSALAN,REGION XI (Davao Region)
Alta Vista,BANSALAN,REGION XI (Davao Region)
Anonang,BANSALAN,REGION XI (Davao Region)
Bitaug,BANSALAN,REGION XI (Davao Region)
Bonifacio,BANSALAN,REGION XI (Davao Region)
Buenavista,BANSALAN,REGION XI (Davao Region)
Darapuay,BANSALAN,REGION XI (Davao Region)
Dolo,BANSALAN,REGION XI (Davao Region)
Eman,BANSALAN,REGION XI (Davao Region)
Kinuskusan,BANSALAN,REGION XI (Davao Region)
Libertad,BANSALAN,REGION XI (Davao Region)
Linawan,BANSALAN,REGION XI (Davao Region)
Mabuhay,BANSALAN,REGION XI (Davao Region)
Mabunga,BANSALAN,REGION XI (Davao Region)
Managa,BANSALAN,REGION XI (Davao Region)
Marber,BANSALAN,REGION XI (Davao Region)
New Clarin (Miral),BANSALAN,REGION XI (Davao Region)
Poblacion,BANSALAN,REGION XI (Davao Region)
Rizal,BANSALAN,REGION XI (Davao Region)
Santo Ni?o,BANSALAN,REGION XI (Davao Region)
Sibayan,BANSALAN,REGION XI (Davao Region)
Tinongtongan,BANSALAN,REGION XI (Davao Region)
Tubod,BANSALAN,REGION XI (Davao Region)
Union,BANSALAN,REGION XI (Davao Region)
Poblacion Dos,BANSALAN,REGION XI (Davao Region)
Baculin,BAGANGA,REGION XI (Davao Region)
Banao,BAGANGA,REGION XI (Davao Region)
Batawan,BAGANGA,REGION XI (Davao Region)
Batiano,BAGANGA,REGION XI (Davao Region)
Binondo,BAGANGA,REGION XI (Davao Region)
Bobonao,BAGANGA,REGION XI (Davao Region)
Campawan,BAGANGA,REGION XI (Davao Region)
Central (Pob.),BAGANGA,REGION XI (Davao Region)
Dapnan,BAGANGA,REGION XI (Davao Region)
Kinablangan,BAGANGA,REGION XI (Davao Region)
Lambajon,BAGANGA,REGION XI (Davao Region)
Mahanub,BAGANGA,REGION XI (Davao Region)
Mikit,BAGANGA,REGION XI (Davao Region)
Salingcomot,BAGANGA,REGION XI (Davao Region)
San Isidro,BAGANGA,REGION XI (Davao Region)
San Victor,BAGANGA,REGION XI (Davao Region)
Lucod,BAGANGA,REGION XI (Davao Region)
Saoquegue,BAGANGA,REGION XI (Davao Region)
Aroman,CARMEN,REGION XII (Soccsksargen)
Bentangan,CARMEN,REGION XII (Soccsksargen)
Cadiis,CARMEN,REGION XII (Soccsksargen)
General Luna,CARMEN,REGION XII (Soccsksargen)
Katanayanan,CARMEN,REGION XII (Soccsksargen)
Kib-Ayao,CARMEN,REGION XII (Soccsksargen)
Kibenes,CARMEN,REGION XII (Soccsksargen)
Kibugtongan,CARMEN,REGION XII (Soccsksargen)
Kilala,CARMEN,REGION XII (Soccsksargen)
Kimadzil,CARMEN,REGION XII (Soccsksargen)
Kitulaan,CARMEN,REGION XII (Soccsksargen)
Langogan,CARMEN,REGION XII (Soccsksargen)
Lanoon,CARMEN,REGION XII (Soccsksargen)
Liliongan,CARMEN,REGION XII (Soccsksargen)
Ugalingan (Lumayong),CARMEN,REGION XII (Soccsksargen)
Macabenban,CARMEN,REGION XII (Soccsksargen)
Malapag,CARMEN,REGION XII (Soccsksargen)
Manarapan,CARMEN,REGION XII (Soccsksargen)
Manili,CARMEN,REGION XII (Soccsksargen)
Nasapian,CARMEN,REGION XII (Soccsksargen)
Palanggalan,CARMEN,REGION XII (Soccsksargen)
Pebpoloan,CARMEN,REGION XII (Soccsksargen)
Poblacion,CARMEN,REGION XII (Soccsksargen)
Ranzo,CARMEN,REGION XII (Soccsksargen)
Tacupan,CARMEN,REGION XII (Soccsksargen)
Tambad,CARMEN,REGION XII (Soccsksargen)
Tonganon,CARMEN,REGION XII (Soccsksargen)
Tupig,CARMEN,REGION XII (Soccsksargen)
Aringay,KABACAN,REGION XII (Soccsksargen)
Bangilan,KABACAN,REGION XII (Soccsksargen)
Bannawag,KABACAN,REGION XII (Soccsksargen)
Buluan,KABACAN,REGION XII (Soccsksargen)
Cuyapon,KABACAN,REGION XII (Soccsksargen)
Dagupan,KABACAN,REGION XII (Soccsksargen)
Katidtuan,KABACAN,REGION XII (Soccsksargen)
Kayaga,KABACAN,REGION XII (Soccsksargen)
Kilagasan,KABACAN,REGION XII (Soccsksargen)
Magatos,KABACAN,REGION XII (Soccsksargen)
Malamote,KABACAN,REGION XII (Soccsksargen)
Malanduague,KABACAN,REGION XII (Soccsksargen)
Nanga-an,KABACAN,REGION XII (Soccsksargen)
Osias,KABACAN,REGION XII (Soccsksargen)
Paatan Lower,KABACAN,REGION XII (Soccsksargen)
Paatan Upper,KABACAN,REGION XII (Soccsksargen)
Pedtad,KABACAN,REGION XII (Soccsksargen)
Pisan,KABACAN,REGION XII (Soccsksargen)
Poblacion,KABACAN,REGION XII (Soccsksargen)
Salapungan,KABACAN,REGION XII (Soccsksargen)
Sanggadong,KABACAN,REGION XII (Soccsksargen)
Simbuhay,KABACAN,REGION XII (Soccsksargen)
Simone,KABACAN,REGION XII (Soccsksargen)
Tamped,KABACAN,REGION XII (Soccsksargen)
Amas,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Amazion,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Balabag,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Balindog,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Benoligan,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Berada,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Gayola,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Ginatilan,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Ilomavis,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Indangan,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Junction,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Kalaisan,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Kalasuyan,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Katipunan,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Lanao,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Linangcob,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Luvimin,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Macabolig,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Malinan,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Manongol,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Marbel (Embac),CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Mateo,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Meochao,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Mua-an,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
New Bohol,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Nuangan,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Onica,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Paco,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Patadon (Patadon East),CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Perez,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Poblacion,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
San Isidro,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
San Roque,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Santo Niño,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Sibawan,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Sikitan,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Singao,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Sudapin,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Sumbao,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Magsaysay,CITY OF KIDAPAWAN (Capital),REGION XII (Soccsksargen)
Abaga,LIBUNGAN,REGION XII (Soccsksargen)
Baguer,LIBUNGAN,REGION XII (Soccsksargen)
Barongis,LIBUNGAN,REGION XII (Soccsksargen)
Batiocan,LIBUNGAN,REGION XII (Soccsksargen)
Cabaruyan,LIBUNGAN,REGION XII (Soccsksargen)
Cabpangi,LIBUNGAN,REGION XII (Soccsksargen)
Demapaco,LIBUNGAN,REGION XII (Soccsksargen)
Grebona,LIBUNGAN,REGION XII (Soccsksargen)
Gumaga,LIBUNGAN,REGION XII (Soccsksargen)
Kapayawi,LIBUNGAN,REGION XII (Soccsksargen)
Kiloyao,LIBUNGAN,REGION XII (Soccsksargen)
Kitubod,LIBUNGAN,REGION XII (Soccsksargen)
Malengen,LIBUNGAN,REGION XII (Soccsksargen)
Montay,LIBUNGAN,REGION XII (Soccsksargen)
Nica-an,LIBUNGAN,REGION XII (Soccsksargen)
Palao,LIBUNGAN,REGION XII (Soccsksargen)
Poblacion,LIBUNGAN,REGION XII (Soccsksargen)
Sinapangan,LIBUNGAN,REGION XII (Soccsksargen)
Sinawingan,LIBUNGAN,REGION XII (Soccsksargen)
Ulamian,LIBUNGAN,REGION XII (Soccsksargen)
Alibayon,MAGPET,REGION XII (Soccsksargen)
Bagumbayan,MAGPET,REGION XII (Soccsksargen)
Bangkal,MAGPET,REGION XII (Soccsksargen)
Bantac,MAGPET,REGION XII (Soccsksargen)
Basak,MAGPET,REGION XII (Soccsksargen)
Binay,MAGPET,REGION XII (Soccsksargen)
Bongolanon,MAGPET,REGION XII (Soccsksargen)
Datu Celo,MAGPET,REGION XII (Soccsksargen)
Del Pilar,MAGPET,REGION XII (Soccsksargen)
Doles,MAGPET,REGION XII (Soccsksargen)
Gubatan,MAGPET,REGION XII (Soccsksargen)
Ilian,MAGPET,REGION XII (Soccsksargen)
Inac,MAGPET,REGION XII (Soccsksargen)
Kamada,MAGPET,REGION XII (Soccsksargen)
Kauswagan,MAGPET,REGION XII (Soccsksargen)
Kisandal,MAGPET,REGION XII (Soccsksargen)
Magcaalam,MAGPET,REGION XII (Soccsksargen)
Mahongcog,MAGPET,REGION XII (Soccsksargen)
Manobo,MAGPET,REGION XII (Soccsksargen)
Noa,MAGPET,REGION XII (Soccsksargen)
Owas,MAGPET,REGION XII (Soccsksargen)
Pangao-an,MAGPET,REGION XII (Soccsksargen)
Poblacion,MAGPET,REGION XII (Soccsksargen)
Sallab,MAGPET,REGION XII (Soccsksargen)
Tagbac,MAGPET,REGION XII (Soccsksargen)
Temporan,MAGPET,REGION XII (Soccsksargen)
Amabel,MAGPET,REGION XII (Soccsksargen)
Balete,MAGPET,REGION XII (Soccsksargen)
Don Panaca,MAGPET,REGION XII (Soccsksargen)
Imamaling,MAGPET,REGION XII (Soccsksargen)
Kinarum,MAGPET,REGION XII (Soccsksargen)
Manobisa,MAGPET,REGION XII (Soccsksargen)
Batasan,MAKILALA,REGION XII (Soccsksargen)
Bato,MAKILALA,REGION XII (Soccsksargen)
Biangan,MAKILALA,REGION XII (Soccsksargen)
Buena Vida,MAKILALA,REGION XII (Soccsksargen)
Buhay,MAKILALA,REGION XII (Soccsksargen)
Bulakanon,MAKILALA,REGION XII (Soccsksargen)
Cabilao,MAKILALA,REGION XII (Soccsksargen)
Concepcion,MAKILALA,REGION XII (Soccsksargen)
Dagupan,MAKILALA,REGION XII (Soccsksargen)
Garsika,MAKILALA,REGION XII (Soccsksargen)
Guangan,MAKILALA,REGION XII (Soccsksargen)
Indangan,MAKILALA,REGION XII (Soccsksargen)
Jose Rizal,MAKILALA,REGION XII (Soccsksargen)
Katipunan II,MAKILALA,REGION XII (Soccsksargen)
Kawayanon,MAKILALA,REGION XII (Soccsksargen)
Kisante,MAKILALA,REGION XII (Soccsksargen)
Leboce,MAKILALA,REGION XII (Soccsksargen)
Libertad,MAKILALA,REGION XII (Soccsksargen)
Luayon,MAKILALA,REGION XII (Soccsksargen)
Luna Norte,MAKILALA,REGION XII (Soccsksargen)
Luna Sur,MAKILALA,REGION XII (Soccsksargen)
Malabuan,MAKILALA,REGION XII (Soccsksargen)
Malasila,MAKILALA,REGION XII (Soccsksargen)
Malungon,MAKILALA,REGION XII (Soccsksargen)
New Baguio,MAKILALA,REGION XII (Soccsksargen)
New Bulatukan,MAKILALA,REGION XII (Soccsksargen)
New Cebu,MAKILALA,REGION XII (Soccsksargen)
Old Bulatukan,MAKILALA,REGION XII (Soccsksargen)
Poblacion,MAKILALA,REGION XII (Soccsksargen)
Rodero,MAKILALA,REGION XII (Soccsksargen)
Saguing,MAKILALA,REGION XII (Soccsksargen)
San Vicente,MAKILALA,REGION XII (Soccsksargen)
Santa Felomina,MAKILALA,REGION XII (Soccsksargen)
Santo Niño,MAKILALA,REGION XII (Soccsksargen)
Sinkatulan,MAKILALA,REGION XII (Soccsksargen)
Taluntalunan,MAKILALA,REGION XII (Soccsksargen)
Villaflores,MAKILALA,REGION XII (Soccsksargen)
New Israel,MAKILALA,REGION XII (Soccsksargen)
New Alimodian,MATALAM,REGION XII (Soccsksargen)
Arakan,MATALAM,REGION XII (Soccsksargen)
Bangbang,MATALAM,REGION XII (Soccsksargen)
Bato,MATALAM,REGION XII (Soccsksargen)
Central Malamote,MATALAM,REGION XII (Soccsksargen)
Dalapitan,MATALAM,REGION XII (Soccsksargen)
Estado,MATALAM,REGION XII (Soccsksargen)
Ilian,MATALAM,REGION XII (Soccsksargen)
Kabulacan,MATALAM,REGION XII (Soccsksargen)
Kibia,MATALAM,REGION XII (Soccsksargen)
Kibudoc,MATALAM,REGION XII (Soccsksargen)
Kidama,MATALAM,REGION XII (Soccsksargen)
Kilada,MATALAM,REGION XII (Soccsksargen)
Lampayan,MATALAM,REGION XII (Soccsksargen)
Latagan,MATALAM,REGION XII (Soccsksargen)
Linao,MATALAM,REGION XII (Soccsksargen)
Lower Malamote,MATALAM,REGION XII (Soccsksargen)
Manubuan,MATALAM,REGION XII (Soccsksargen)
Manupal,MATALAM,REGION XII (Soccsksargen)
Marbel,MATALAM,REGION XII (Soccsksargen)
Minamaing,MATALAM,REGION XII (Soccsksargen)
Natutungan,MATALAM,REGION XII (Soccsksargen)
New Bugasong,MATALAM,REGION XII (Soccsksargen)
New Pandan,MATALAM,REGION XII (Soccsksargen)
Patadon West,MATALAM,REGION XII (Soccsksargen)
Poblacion,MATALAM,REGION XII (Soccsksargen)
Salvacion,MATALAM,REGION XII (Soccsksargen)
Santa Maria,MATALAM,REGION XII (Soccsksargen)
Sarayan,MATALAM,REGION XII (Soccsksargen)
Taculen,MATALAM,REGION XII (Soccsksargen)
Taguranao,MATALAM,REGION XII (Soccsksargen)
Tamped (Tampad),MATALAM,REGION XII (Soccsksargen)
New Abra,MATALAM,REGION XII (Soccsksargen)
Pinamaton,MATALAM,REGION XII (Soccsksargen)
Agriculture,MIDSAYAP,REGION XII (Soccsksargen)
Anonang,MIDSAYAP,REGION XII (Soccsksargen)
Arizona,MIDSAYAP,REGION XII (Soccsksargen)
Bagumba,MIDSAYAP,REGION XII (Soccsksargen)
Baliki,MIDSAYAP,REGION XII (Soccsksargen)
Bitoka,MIDSAYAP,REGION XII (Soccsksargen)
Bual Norte,MIDSAYAP,REGION XII (Soccsksargen)
Bual Sur,MIDSAYAP,REGION XII (Soccsksargen)
Central Bulanan,MIDSAYAP,REGION XII (Soccsksargen)
Damatulan,MIDSAYAP,REGION XII (Soccsksargen)
Central Glad,MIDSAYAP,REGION XII (Soccsksargen)
Ilbocean,MIDSAYAP,REGION XII (Soccsksargen)
Kadigasan,MIDSAYAP,REGION XII (Soccsksargen)
Kadingilan,MIDSAYAP,REGION XII (Soccsksargen)
Kapinpilan,MIDSAYAP,REGION XII (Soccsksargen)
Central Katingawan,MIDSAYAP,REGION XII (Soccsksargen)
Kimagango,MIDSAYAP,REGION XII (Soccsksargen)
Kudarangan,MIDSAYAP,REGION XII (Soccsksargen)
Central Labas,MIDSAYAP,REGION XII (Soccsksargen)
Lagumbingan,MIDSAYAP,REGION XII (Soccsksargen)
Lomopog,MIDSAYAP,REGION XII (Soccsksargen)
Lower Glad,MIDSAYAP,REGION XII (Soccsksargen)
Lower Katingawan,MIDSAYAP,REGION XII (Soccsksargen)
Macasendeg,MIDSAYAP,REGION XII (Soccsksargen)
Malamote,MIDSAYAP,REGION XII (Soccsksargen)
Malingao,MIDSAYAP,REGION XII (Soccsksargen)
Milaya,MIDSAYAP,REGION XII (Soccsksargen)
Mudseng,MIDSAYAP,REGION XII (Soccsksargen)
Nabalawag,MIDSAYAP,REGION XII (Soccsksargen)
Nalin,MIDSAYAP,REGION XII (Soccsksargen)
Nes,MIDSAYAP,REGION XII (Soccsksargen)
Olandang,MIDSAYAP,REGION XII (Soccsksargen)
Patindeguen,MIDSAYAP,REGION XII (Soccsksargen)
Barangay Poblacion 1,MIDSAYAP,REGION XII (Soccsksargen)
Barangay Poblacion 2,MIDSAYAP,REGION XII (Soccsksargen)
Barangay Poblacion 3,MIDSAYAP,REGION XII (Soccsksargen)
Barangay Poblacion 4,MIDSAYAP,REGION XII (Soccsksargen)
Barangay Poblacion 5,MIDSAYAP,REGION XII (Soccsksargen)
Barangay Poblacion 6,MIDSAYAP,REGION XII (Soccsksargen)
Barangay Poblacion 7,MIDSAYAP,REGION XII (Soccsksargen)
