BRGY_CODE,REGION,MUNICIPALITY,PROVINCE,BRGY,URBANITY,,,
133914080,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 887,URBAN,#REF!,0,0
133914081,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 888,URBAN,#REF!,0,0
133914082,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 889,URBAN,#REF!,0,0
133914083,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 890,URBAN,#REF!,0,0
133914084,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 891,URBAN,#REF!,0,0
133914085,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 892,URBAN,#REF!,0,0
133914086,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 893,URBAN,#REF!,0,0
133914087,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 894,URBAN,#REF!,0,0
133914088,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 895,URBAN,#REF!,0,0
133914089,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 896,URBAN,#REF!,0,0
133914090,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 897,URBAN,#REF!,4,4
133914091,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 898,URBAN,#REF!,0,0
133914092,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 899,URBAN,#REF!,0,0
133914093,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 900,URBAN,#REF!,0,0
133914094,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 901,URBAN,#REF!,0,0
133914095,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 902,URBAN,#REF!,0,0
133914096,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 903,URBAN,#REF!,0,0
133914097,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 904,URBAN,#REF!,0,0
133914098,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 905,URBAN,#REF!,0,0
133914099,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 754,URBAN,#REF!,0,0
133914100,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 808,URBAN,#REF!,0,0
133914101,NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",SANTA ANA,Barangay 818-A,URBAN,#REF!,0,0
137401001,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Addition Hills,URBAN,#REF!,4,5
137401002,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Bagong Silang,URBAN,#REF!,0,0
137401003,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Barangka Drive,URBAN,#REF!,0,0
137401004,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Barangka Ibaba,URBAN,#REF!,0,0
137401005,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Barangka Ilaya,URBAN,#REF!,0,0
137401006,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Barangka Itaas,URBAN,#REF!,0,0
137401007,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Burol,URBAN,#REF!,0,0
137401008,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Buayang Bato,URBAN,#REF!,0,0
137401009,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Daang Bakal,URBAN,#REF!,0,0
137401010,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Hagdang Bato Itaas,URBAN,#REF!,3,3
137401011,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Hagdang Bato Libis,URBAN,#REF!,0,0
137401012,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Harapin Ang Bukas,URBAN,#REF!,0,0
137401013,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Highway Hills,URBAN,#REF!,0,0
137401014,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Hulo,URBAN,#REF!,0,0
137401015,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Mabini-J. Rizal,URBAN,#REF!,0,0
137401016,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Malamig,URBAN,#REF!,0,0
137401017,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Mauway,URBAN,#REF!,0,0
137401018,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Namayan,URBAN,#REF!,0,0
137401019,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,New Zañiga,URBAN,#REF!,2,2
137401020,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Old Zañiga,URBAN,#REF!,0,0
137401021,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Pag-asa,URBAN,#REF!,0,0
137401022,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Plainview,URBAN,#REF!,3,5
137401023,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Pleasant Hills,URBAN,#REF!,0,0
137401024,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Poblacion,URBAN,#REF!,5,5
137401025,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,San Jose,URBAN,#REF!,0,0
137401026,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Vergara,URBAN,#REF!,0,0
137401027,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MANDALUYONG,Wack-wack Greenhills,URBAN,#REF!,0,0
137402001,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MARIKINA,Barangka,URBAN,#REF!,3,3
137402002,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MARIKINA,Calumpang,URBAN,#REF!,0,0
137402003,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MARIKINA,Concepcion Uno,URBAN,#REF!,4,4
137402004,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MARIKINA,Jesus De La Peña,URBAN,#REF!,0,0
137402005,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MARIKINA,Malanday,URBAN,#REF!,3,3
137402006,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MARIKINA,Nangka,URBAN,#REF!,5,5
137402007,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MARIKINA,Parang,URBAN,#REF!,4,4
137402008,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MARIKINA,San Roque,URBAN,#REF!,4,4
137402009,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MARIKINA,Santa Elena (Pob.),URBAN,#REF!,0,0
137402010,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MARIKINA,Santo Niño,URBAN,#REF!,0,0
137402011,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MARIKINA,Tañong,URBAN,#REF!,4,3
137402012,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MARIKINA,Concepcion Dos,URBAN,#REF!,0,0
137402013,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MARIKINA,Marikina Heights (Concepcion),URBAN,#REF!,5,5
137402014,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MARIKINA,Industrial Valley,URBAN,#REF!,0,0
137402015,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MARIKINA,Fortune,URBAN,#REF!,0,0
137402016,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF MARIKINA,Tumana,URBAN,#REF!,0,0
137403001,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Bagong Ilog,URBAN,#REF!,0,0
137403002,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Bagong Katipunan,URBAN,#REF!,0,0
137403003,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Bambang,URBAN,#REF!,5,5
137403004,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Buting,URBAN,#REF!,0,0
137403005,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Caniogan,URBAN,#REF!,0,0
137403006,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Dela Paz,URBAN,#REF!,5,5
137403007,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Kalawaan,URBAN,#REF!,0,0
137403008,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Kapasigan,URBAN,#REF!,3,3
137403009,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Kapitolyo,URBAN,#REF!,2,2
137403010,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Malinao,URBAN,#REF!,0,0
137403011,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Manggahan,URBAN,#REF!,3,3
137403012,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Maybunga,URBAN,#REF!,4,5
137403013,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Oranbo,URBAN,#REF!,0,0
137403014,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Palatiw,URBAN,#REF!,0,0
137403015,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Pinagbuhatan,URBAN,#REF!,5,5
137403016,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Pineda,URBAN,#REF!,0,0
137403017,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Rosario,URBAN,#REF!,4,5
137403018,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Sagad,URBAN,#REF!,0,0
137403019,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,San Antonio,URBAN,#REF!,0,0
137403020,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,San Joaquin,URBAN,#REF!,0,0
137403021,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,San Jose,URBAN,#REF!,0,0
137403022,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,San Miguel,URBAN,#REF!,0,0
137403023,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,San Nicolas (Pob.),URBAN,#REF!,0,0
137403024,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Santa Cruz,URBAN,#REF!,0,0
137403025,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Santa Rosa,URBAN,#REF!,0,0
137403026,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Santo Tomas,URBAN,#REF!,0,0
137403027,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Santolan,URBAN,#REF!,5,5
137403028,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Sumilang,URBAN,#REF!,0,0
137403029,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Ugong,URBAN,#REF!,5,5
137403030,NCR,"NCR, SECOND DISTRICT (Not a Province)",CITY OF PASIG,Santa Lucia,URBAN,#REF!,5,6
137404001,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Alicia,URBAN,#REF!,0,0
137404002,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Amihan,URBAN,#REF!,0,0
137404003,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Apolonio Samson,URBAN,#REF!,5,6
137404004,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Aurora,URBAN,#REF!,0,0
137404005,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Baesa,URBAN,#REF!,4,3
137404006,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Bagbag,URBAN,#REF!,5,5
137404007,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Bagumbuhay,URBAN,#REF!,0,0
137404008,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Bagong Lipunan Ng Crame,URBAN,#REF!,2,2
137404009,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Bagong Pag-asa,URBAN,#REF!,5,5
137404010,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Bagong Silangan,URBAN,#REF!,5,5
137404011,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Bagumbayan,URBAN,#REF!,3,5
137404012,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Bahay Toro,URBAN,#REF!,5,5
137404013,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Balingasa,URBAN,#REF!,5,5
137404014,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Bayanihan,URBAN,#REF!,0,0
137404015,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Blue Ridge A,URBAN,#REF!,0,0
137404016,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Blue Ridge B,URBAN,#REF!,0,0
137404017,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Botocan,URBAN,#REF!,0,0
137404018,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Bungad,URBAN,#REF!,0,0
137404019,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Camp Aguinaldo,URBAN,#REF!,0,0
137404020,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Central,URBAN,#REF!,0,0
137404021,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Claro,URBAN,#REF!,0,0
137404022,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Commonwealth,URBAN,#REF!,5,5
137404023,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,New Era (Constitution Hills),URBAN,#REF!,0,0
137404024,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Kristong Hari,URBAN,#REF!,0,0
137404025,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Culiat,URBAN,#REF!,6,6
137404026,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Damar,URBAN,#REF!,0,0
137404027,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Damayan,URBAN,#REF!,0,0
137404028,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Damayang Lagi,URBAN,#REF!,0,0
137404029,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Del Monte,URBAN,#REF!,0,0
137404030,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Dioquino Zobel,URBAN,#REF!,0,0
137404031,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Doña Imelda,URBAN,#REF!,3,3
137404032,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Doña Josefa,URBAN,#REF!,4,4
137404033,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Don Manuel,URBAN,#REF!,0,0
137404034,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Duyan-duyan,URBAN,#REF!,0,0
137404035,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,E. Rodriguez,URBAN,#REF!,0,0
137404036,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,East Kamias,URBAN,#REF!,0,0
137404037,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Escopa I,URBAN,#REF!,0,0
137404038,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Escopa II,URBAN,#REF!,0,0
137404039,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Escopa III,URBAN,#REF!,0,0
137404040,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Escopa IV,URBAN,#REF!,0,0
137404041,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Fairview,URBAN,#REF!,3,3
137404042,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,N.S. Amoranto (Gintong Silahis),URBAN,#REF!,0,0
137404043,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Gulod,URBAN,#REF!,0,0
137404044,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Horseshoe,URBAN,#REF!,0,0
137404045,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Immaculate Concepcion,URBAN,#REF!,0,0
137404046,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Kaligayahan,URBAN,#REF!,7,7
137404047,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Kalusugan,URBAN,#REF!,0,0
137404048,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Kamuning,URBAN,#REF!,3,5
137404049,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Katipunan,URBAN,#REF!,0,0
137404050,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Kaunlaran,URBAN,#REF!,0,0
137404051,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Krus Na Ligas,URBAN,#REF!,0,0
137404052,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Laging Handa,URBAN,#REF!,0,0
137404053,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Libis,URBAN,#REF!,0,0
137404054,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Lourdes,URBAN,#REF!,0,0
137404055,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Loyola Heights,URBAN,#REF!,0,0
137404056,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Maharlika,URBAN,#REF!,2,2
137404057,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Malaya,URBAN,#REF!,0,0
137404058,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Manresa,URBAN,#REF!,0,0
137404059,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Mangga,URBAN,#REF!,0,0
137404060,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Mariana,URBAN,#REF!,3,3
137404061,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Mariblo,URBAN,#REF!,0,0
137404062,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Marilag,URBAN,#REF!,0,0
137404063,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Masagana,URBAN,#REF!,3,3
137404064,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Masambong,URBAN,#REF!,6,7
137404065,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Santo Domingo (Matalahib),URBAN,#REF!,0,0
137404066,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Matandang Balara,URBAN,#REF!,5,7
137404067,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Milagrosa,URBAN,#REF!,0,0
137404068,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Nagkaisang Nayon,URBAN,#REF!,4,4
137404069,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Nayong Kanluran,URBAN,#REF!,0,0
137404070,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Novaliches Proper,URBAN,#REF!,0,0
137404071,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Obrero,URBAN,#REF!,0,0
137404072,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Old Capitol Site,URBAN,#REF!,0,0
137404073,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Paang Bundok,URBAN,#REF!,0,0
137404074,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Pag-ibig Sa Nayon,URBAN,#REF!,0,0
137404075,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Paligsahan,URBAN,#REF!,0,0
137404076,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Paltok,URBAN,#REF!,0,0
137404077,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Pansol,URBAN,#REF!,0,0
137404078,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Paraiso,URBAN,#REF!,0,0
137404079,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Pasong Putik Proper (Pasong Putik),URBAN,#REF!,3,3
137404080,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Pasong Tamo,URBAN,#REF!,3,3
137404081,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Phil-Am,URBAN,#REF!,0,0
137404082,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Pinyahan,URBAN,#REF!,5,6
137404083,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Pinagkaisahan,URBAN,#REF!,0,0
137404084,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Project 6,URBAN,#REF!,0,0
137404085,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Quirino 2-A,URBAN,#REF!,0,0
137404086,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Quirino 2-B,URBAN,#REF!,5,5
137404087,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Quirino 2-C,URBAN,#REF!,0,0
137404088,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Quirino 3-A,URBAN,#REF!,0,0
137404089,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Ramon Magsaysay,URBAN,#REF!,0,0
137404090,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Roxas,URBAN,#REF!,0,0
137404091,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Sacred Heart,URBAN,#REF!,3,3
137404092,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Saint Ignatius,URBAN,#REF!,0,0
137404093,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Saint Peter,URBAN,#REF!,0,0
137404094,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Salvacion,URBAN,#REF!,0,0
137404095,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,San Agustin,URBAN,#REF!,0,0
137404096,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,San Antonio,URBAN,#REF!,5,5
137404097,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,San Bartolome,URBAN,#REF!,0,0
137404098,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,San Isidro,URBAN,#REF!,0,0
137404099,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,San Isidro Labrador,URBAN,#REF!,0,0
137404100,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,San Jose,URBAN,#REF!,0,0
137404101,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,San Martin De Porres,URBAN,#REF!,0,0
137404102,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,San Roque,URBAN,#REF!,0,0
137404103,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,San Vicente,URBAN,#REF!,0,0
137404104,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Santa Cruz,URBAN,#REF!,0,0
137404105,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Santa Lucia,URBAN,#REF!,0,0
137404106,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Santa Monica,URBAN,#REF!,0,0
137404107,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Santa Teresita,URBAN,#REF!,2,2
137404108,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Santo Cristo,URBAN,#REF!,0,0
137404109,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Santo Niño,URBAN,#REF!,0,0
137404110,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Santol,URBAN,#REF!,3,3
137404111,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Sauyo,URBAN,#REF!,0,0
137404112,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Sienna,URBAN,#REF!,0,0
137404113,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Sikatuna Village,URBAN,#REF!,0,0
137404114,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Silangan,URBAN,#REF!,0,0
137404115,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Socorro,URBAN,#REF!,0,0
137404116,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,South Triangle,URBAN,#REF!,0,0
137404117,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Tagumpay,URBAN,#REF!,0,0
137404118,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Talayan,URBAN,#REF!,0,0
137404119,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Talipapa,URBAN,#REF!,4,4
137404120,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Tandang Sora,URBAN,#REF!,5,5
137404121,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Tatalon,URBAN,#REF!,4,5
137404122,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Teachers Village East,URBAN,#REF!,0,0
137404123,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,Teachers Village West,URBAN,#REF!,0,0
137404124,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,U.P. Campus,URBAN,#REF!,0,0
137404125,NCR,"NCR, SECOND DISTRICT (Not a Province)",QUEZON CITY,U.P. Village,URBAN,#REF!,0,0
